,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
154,id2777658365643224,We need smart regulations that work for all Coloradans. Learn more and get the real facts about setbacks: http://ow.ly/h2OS50xSk97,,,,
155,id2989700434376019,"Did you know nearly 75% of Colorado households use natural gas to heat their homes? Thanks to innovations in #fracking technology and strict regulations, more and more Coloradans are benefitting from safe and locally produced energy. Learn more: http://ow.ly/iU3y50y67S0",PA,,,
156,id265061468351308,"Shutting down Line 5 means shutting down Michigan businesses, higher energy prices, and lower tax revenues for our schools and roads. Sign the letter.",CA,PA,,
157,id329645608034109,"Line 5 means jobs. Tens-of-thousands of them.  During Michigan’s recovery from COVID-19, those jobs are more important than ever.  Learn more.",CB,,,
158,id690417464924378,An expert study by the state of Michigan said moving Line 5 out of the water and into a Tunnel makes the risk of an oil spill in the Straits “virtually zero.”  Build the #GreatLakesTunnel.,PA,,,
159,id280431643114949,The Great Lakes Tunnel won’t cost Michigan taxpayers a dime.  It’s a $500 million private investment from Enbridge in Michigan’s energy future.  Let’s build the #GreatLakesTunnel.,,,,
160,id352662192476259,"COVID-19 knocked us down, but it never knocked Michigan out.  The #GreatLakesTunnel will create jobs, protect tens-of-thousands more, and build Michigan’s energy future.  The Tunnel makes Michigan stronger than ever.",CA,CB,,
161,id373769447308405,#Michigan relies on the energy supplied by Line 5.  Support Line 5 and the #GreatLakesTunnel.,PA,,,
162,id1282430122107926,"The Great Lakes Tunnel will be buried deep beneath the lakebed, leaving fish, wildlife and their ecosystem undisturbed.  That’s why conservationists back the #GreatLakesTunnel.",PA,,,
163,id762509920976106,The Great Lakes Tunnel won’t cost #Michigan taxpayers a dime.  It’s a $500 million private investment from Enbridge in Michigan’s energy future.  Let’s build the #GreatLakesTunnel.,,,,
164,id858138788325971,An expert study by the state of #Michigan said moving Line 5 out of the water and into a Tunnel makes the risk of an oil spill in the Straits “virtually zero.”  Build the #GreatLakesTunnel.,PA,,,
165,id805614780188580,"COVID-19 knocked us down, but it never knocked #Michigan out. The #GreatLakesTunnel will create jobs, protect tens-of-thousands more, and build Michigan’s energy future.  The Tunnel makes Michigan stronger than ever.",CA,CB,,
166,id618450178857709,Tell state regulators: We support the #GreatLakesTunnel!,,,,
167,id969609700217024,{{product.brand}},,,,
168,id347715979565933,"Line 5 is safe & the #GreatLakesTunnel will make it even safer.

When Enbridge discovered a screw anchor shifted, they shut down the pipeline & notified the state. Now inspections have determined the pipeline is safe.

It’s time to take the next step. Build the Great Lakes Tunnel.",PA,,,
169,id761808267927473,"When Enbridge discovered a screw anchor shifted near one leg of Line 5, it shut the line down until it verified its safety. They're keeping the state informed.

Instead of playing politics, now’s the time to protect the Great Lakes. Instead of stalling, let’s expedite. It's time to build the #GreatLakesTunnel.",PA,,,
170,id293975858553784,"Study commissioned by the state of Michigan says building the #GreatLakesTunnel makes the risk of an oil spill in the Lakes from Line 5 “un-quantifiably low.” 

In Michigan we love our Lakes & work hard at our jobs. It's time to protect both. Let's build the #GreatLakesTunnel.",PA,CB,,
171,id1414174778778321,"When Enbridge discovered a screw anchor shifted near one leg of Line 5, it shut the line down until it verified its safety. They're keeping the state informed.

Instead of playing politics, now’s the time to protect the Great Lakes. Instead of stalling, let’s expedite.  It's time to build the #GreatLakesTunnel.",PA,,,
172,id275123953788845,"Line 5 is safe & the #GreatLakesTunnel will make it even safer.

When Enbridge discovered a screw anchor shifted, they shut down the pipeline & notified the state. Now inspections have determined the pipeline is safe. 

It’s time to take the next step. Build the Great Lakes Tunnel.",PA,,,
173,id211427256915479,"The #Michigan House voted in overwhelming support of the #GreatLakesTunnel.

We applaud the 80 bipartisan legislators for supporting the Tunnel!",,,,
174,id234941754388062,"The #GreatLakesTunnel means #Michigan jobs – jobs building the tunnel, jobs “up North,” and jobs across the lower peninsula.",CB,,,
175,id566784830901770,Business. Labor. U.P. Downstate. We all stand together to support the #GreatLakesTunnel.,CB,,,
176,id1130751707285020,"Now more than ever, it's essential Michiganders can access the energy they need. Build the #GreatLakesTunnel to safeguard Michigan's energy infrastructure and keep the lights on!",PA,,,
177,id1368226410033717,"Democrats and Republicans agree. Business and labor does, too. The #GreatLakesTunnel just makes sense.",CB,,,
178,id1421011108081316,For #Michigan. For the Great Lakes. Let’s build the #GreatLakesTunnel.,,,,
179,id2828608257230640,"#Michigan families, job makers, and conservationists agree. Let’s build the #GreatLakesTunnel.",CB,,,
180,id2837878262992684,Let’s make a safe pipeline safer. Build the #GreatLakesTunnel.,PA,,,
181,id264879348240289,"Let’s protect #Michigan lakes, jobs and paychecks. Let’s build the #GreatLakesTunnel.",PA,CB,,
182,id247308249986264,Let’s take an oil and gas pipeline out of the water. Let’s build the #GreatLakesTunnel.,PA,,,
183,id286548382354853,Let’s keep #Michigan open for business. Let’s build the #GreatLakesTunnel.,CB,PA,,
184,id241241336933237,Let’s protect #Michigan waterways. Let’s build the #GreatLakesTunnel.,PA,CB,,
