,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
141,id446952562934104,"""The oil industry has been a backbone of our economy for decades. The huge tax hike under Ballot Measure 1 comes at the worst possible time, ignoring the fragile state of the economy and record job losses. The right thing to do is Vote No on 1."" 

- Jesse Sumner
Sumner Company Homes",CA,CB,,
142,id711058156180769,"North Slope Borough Mayor Harry Brower Jr. says Ballot Measure 1 is ""not benefiting our communities,"" which is why he's Voting No on 1.",CA,,,
143,id3084250975134955,2020 has been a disaster for Alaska. Let's turn the page on 2020 by Voting No on 1.,CA,CB,,
144,id574024713370529,Alaskan and Olympian Logan Hanneman is Voting No on Ballot Measure 1 on November 3rd. Will you be joining him?,CB,,,
145,id1531988746998452,"Leaders from the Fairbanks area all agree: Ballot Measure 1 would be harmful to our state, which is why they're Voting No on 1.",CB,,,
146,id3100959476682793,Both candidates for Alaska's seat in the U.S. House of Representatives - Congressman Don Young and Alyse Galvin - agree: Ballot Measure 1 would be bad for Alaska.,CB,,,
147,id374279240586139,"Leaders from Fairbanks, North Pole and Fairbanks North Star Borough all agree: Ballot Measure 1 would be harmful to our state, which is why they're Voting No on 1.",CB,,,
148,id3557332750963712,"In a recent debate between the two candidates running for Alaska's seat in the U.S. House of Representatives, both Alyse Galvin for Congress 2020 and Congressman Don Young agreed on one thing: that Ballot Measure 1 would be bad for Alaska, as both oppose this harmful ballot measure.

https://www.alaskasnewssource.com/2020/10/16/ahead-of-the-election-young-and-galvin-debate-resource-development-in-alaska/",CA,,,
149,id1246309525748134,"The Mayors of Fairbanks, North Pole and Fairbanks North Star Borough all agree: Ballot Measure 1 would be harmful to our state, which is why they're Voting No on 1.",CB,,,
150,id397003067977234,We need a healthy oil and gas industry to get back to normal and heading towards a bright future for Alaska. That's a big part of the reason Chelsea Pohland from Shampoo Etc. is voting no on 1 on November 3rd.,CA,,,
151,id682188119366989,"Instead of helping families, jobs and small businesses, Ballot Measure 1 will give politicians a blank check with no guarantee of results. It's the wrong plan at the wrong time. Make sure to vote no on 1 on November 3rd.",CA,CB,,
152,id260173278770038,"Instead of helping families, jobs and small businesses, Ballot Measure 1 will give politicians a blank check with no guarantee of results. It's the wrong plan at the wrong time.",CA,CB,,
153,id261650125257343,"Huge news! ANCSA Regional Association, Arctic Slope Regional Corporation, Bristol Bay Native Corporation, Calista Corporation, Doyon, Limited, and Koniag have joined us in opposition of Ballot Measure 1, as they believe its impacts would be harmful to our great state.",,,,
154,id1025599467861326,"ANSEP provides opportunities for Alaska Native students to pursue careers in science and engineering in Alaska. By voting No on Ballot Measure 1, we can ensure the industry will be able to continue supplying jobs for these students for generations to come.",CA,CB,,
155,id651655942203623,"""How would Ballot Measure 1 affect me?"" That's a question we hear a lot, so we've created a video that helps explain the potential impact it could have on Alaskans and the state if it passes.",CA,CB,,
156,id717935919067244,"""This ballot measure is a vicious and dangerous attack on Alaska’s economy, on our way of life and our economic future."" Joe Schierhorn and Jim Jansen, the co-chairmen of KEEP Alaska Competitive, share why it's so important to Vote No on 1 on November 3rd in a recent Fairbanks Daily News-Miner op-ed.

http://www.newsminer.com/opinion/community_perspectives/ballot-measure-1-is-an-attack-on-alaska-not-an-oil-company-battle/article_e1dfdf78-0391-11eb-9ea7-2789ef871351.html",CA,PA,,
157,id380447839794988,"Proponents of Ballot Measure 1 say it would have NO impacts on oil and gas in Alaska. That's just not true. A study by IHS Markit found that if Ballot Measure 1 passes, our fiscal system would immediately become one of the LEAST competitive in the U.S.

https://www.commonwealthnorth.org/events/#!event/2020/9/2/alaska-apos-s-competitiveness-in-oil-and-gas-markets",CA,,,
158,id364246318262725,These unions from around the state agree: Ballot Measure 1 is bad for Alaska. That's why each has joined OneALASKA in Voting No on 1.,CA,CB,,
159,id2958281227607338,"Ballot Measure 1 is opposed by a broad coalition of Alaskans, including U.S. Senator Lisa Murkowski, who recognize the risk that it holds to Alaska's future and our jobs. Join Murkowski in Voting No on 1 on November 3rd.",CB,,,
160,id263011221678036,"Ballot Measure 1 is opposed by a broad coalition of Alaskans, including U.S. Senator Lisa Murkowski, who recognize the risk that it holds to Alaska's future and our jobs. Join Murkowski in Voting No on 1.",CB,,,
161,id1318714548469663,Ballot Measure 1 is risky and reckless. That's what happens when complex policy is written by a small private group behind closed doors with no public input. Vote No on 1 on November 3rd.,,,,
162,id958200448007225,"Matt Tomter of Matanuska Brewing Co. knows small businesses rely on a stable economy. That's why he believes now is not the time to raise taxes on the oil industry or any business, and why he's voting no on 1.",CA,CB,,
163,id650904672507461,"Alaskans deserve the truth about Ballot Measure 1. Don't be fooled, because it's bad for jobs and bad for our economy. Vote No on 1 on November 3rd.",CA,CB,,
164,id1996854540450229,"You've probably heard of Ballot Measure 1, but did you know it means bigger government, not bigger PFDs? You can stop that from happening by voting no on 1 on November 3rd.",,,,
165,id1237935376569383,"A healthy oil industry supports jobs now and for the next generation, and ballot measure 1 puts Alaska's future in danger. That's why David Evans is voting no on 1 on November 3rd.",CA,CB,,
166,id994784111037431,"Raising taxes now on any business, even oil companies, will hurt our economy and jobs. That's why Montana Creek Campground's Joe Mathis is Voting No on 1.",CA,CB,,
167,id2470065036619706,"Ballot Measure 1 is risky and reckless, and that's what happens when complex policy is written by a small private group behind closed doors with no public input. Vote No on 1 on November 3rd.",,,,
168,id318938289198193,"Teamster jobs are tied to our economy and our oil industry, and Ballot Measure 1 means fewer jobs for all of Alaska. That's why Eileen Whitmer, the President of Teamsters Local 959 in Fairbanks, is voting no on 1.",CA,CB,,
169,id367142700974341,Did you know that oil production revenue is the backbone of the Alaska Permanent Fund? Learn how it works in this explainer video.,CA,,,
170,id355095305678051,"What a turnout last night! Thanks to everyone who joined us for sign waving, as we let Anchorage know how important it is to Vote No on 1!",,,,
171,id347320609964830,"Over 350 Alaska businesses, organizations, unions and trade groups have joined the OneALASKA coalition in our fight against Ballot Measure 1 already. Have you joined yet? If not, join today on our website!

https://www.onealaska.com/coalition",,,,
172,id318043119437419,"What do the Alaska Chamber, Anchorage Chamber of Commerce, Greater Fairbanks Chamber of Commerce and five other chambers from around the state have in common? They're all part of the OneALASKA coalition, as each of them opposes Ballot Measure 1. You can see our coalition of more than 350 local businesses, organizations and labor unions here: 

https://www.onealaska.com/onealaska-coalition",CA,,,
173,id637181850334545,"""Alaska doesn’t make money on taxing oil; it makes money on producing oil."" That's what Sam Moore shared in a recent op-ed for the Anchorage Press, as he writes about the risk connected to Ballot Measure 1.

https://www.anchoragepress.com/columnists/alaska-doesn-t-make-money-on-taxing-oil-it-makes-money-on-producing-oil/article_b16fe4be-d123-11ea-9b6e-6f2dbdb401a8.html",CA,,,
